repo_completo,numero_pr,titulo,autora,status,criado_em,atualizado_em,merged_em,dias_para_merge,numero_reviews,url
nvm-sh/nvm,3458,[New] `install.sh`: add `$ZDOTDIR` to zsh search,menaechmi,MERGED,2024-11-07T03:32:06Z,2025-09-13T18:50:50Z,2024-11-08T10:38:31+00:00,1,1,https://github.com/nvm-sh/nvm/pull/3458
nvm-sh/nvm,3082,fix: shellcheck errors,dijonkitchen,MERGED,2023-04-09T13:22:15Z,2025-09-13T19:10:40Z,2023-04-11T18:47:42+00:00,2,1,https://github.com/nvm-sh/nvm/pull/3082
nvm-sh/nvm,3341,[Fix] specify 'origin' remote name with `git clone ...` installs,rivy,CLOSED,2024-05-01T14:48:00Z,2025-09-11T21:48:55Z,,,1,https://github.com/nvm-sh/nvm/pull/3341
nvm-sh/nvm,3652,[spam],danedane13,CLOSED,2025-09-10T03:35:02Z,2025-09-10T04:09:55Z,,,1,https://github.com/nvm-sh/nvm/pull/3652
nvm-sh/nvm,3650,[spam],tooshay2,CLOSED,2025-09-06T13:39:21Z,2025-09-06T18:03:29Z,,,1,https://github.com/nvm-sh/nvm/pull/3650
nvm-sh/nvm,3643,[spam],joaopaulofelixviana,CLOSED,2025-08-21T19:22:44Z,2025-08-21T21:20:46Z,,,1,https://github.com/nvm-sh/nvm/pull/3643
nvm-sh/nvm,3624,fix: fix cygwin symlink,zdm,CLOSED,2025-07-22T10:18:36Z,2025-07-27T11:01:02Z,,,1,https://github.com/nvm-sh/nvm/pull/3624
nvm-sh/nvm,3590,[readme] Update installation by Docker to v0.40.3,zwpaper,MERGED,2025-06-06T09:15:25Z,2025-07-03T20:17:17Z,2025-07-03T20:17:16+00:00,27,1,https://github.com/nvm-sh/nvm/pull/3590
nvm-sh/nvm,3609,[meta] Add comprehensive .github/copilot-instructions.md for better AI code assistance,Copilot,MERGED,2025-07-02T17:12:45Z,2025-07-03T22:16:48Z,2025-07-03T22:16:47+00:00,1,1,https://github.com/nvm-sh/nvm/pull/3609
nvm-sh/nvm,3611,[actions] Fix Cygwin workflow HOME variable to resolve nvm installation path issues,Copilot,MERGED,2025-07-03T19:43:15Z,2025-07-03T20:10:37Z,2025-07-03T20:10:36+00:00,0,1,https://github.com/nvm-sh/nvm/pull/3611
nvm-sh/nvm,3564,Fix node version detection in nvm_install_latest_npm,todeveni,MERGED,2025-04-09T05:23:26Z,2025-06-08T15:25:34Z,2025-04-09T06:56:53+00:00,0,1,https://github.com/nvm-sh/nvm/pull/3564
nvm-sh/nvm,1517,[Refactor] Speedup nvm_list_aliases() / `nvm ls`,PeterDaveHello,MERGED,2017-04-27T14:02:52Z,2025-04-29T16:09:03Z,2018-04-23T21:03:52+00:00,361,1,https://github.com/nvm-sh/nvm/pull/1517
nvm-sh/nvm,1787,[Doc] Add macOS install script note about Git,PeterDaveHello,MERGED,2018-04-12T17:17:56Z,2025-04-22T18:16:12Z,2018-04-15T04:36:44+00:00,2,1,https://github.com/nvm-sh/nvm/pull/1787
nvm-sh/nvm,3567,[spam],morningstarxcdcode,CLOSED,2025-04-15T13:41:20Z,2025-04-16T01:04:36Z,,,1,https://github.com/nvm-sh/nvm/pull/3567
nvm-sh/nvm,3559,[spam],swezakir,CLOSED,2025-04-06T10:57:05Z,2025-04-07T18:52:29Z,,,1,https://github.com/nvm-sh/nvm/pull/3559
nvm-sh/nvm,3550,[spam],Dargon789,CLOSED,2025-03-20T19:25:43Z,2025-03-20T20:17:03Z,,,1,https://github.com/nvm-sh/nvm/pull/3550
nvm-sh/nvm,2541,[readme] fnm -> nvm.fish,kidonng,MERGED,2021-07-18T10:33:39Z,2025-03-07T18:20:59Z,2025-02-03T19:26:45+00:00,1296,1,https://github.com/nvm-sh/nvm/pull/2541
nvm-sh/nvm,3020,Add support for NixOS,jim3692,CLOSED,2023-01-30T18:48:25Z,2025-02-27T22:55:11Z,,,1,https://github.com/nvm-sh/nvm/pull/3020
nvm-sh/nvm,2790,Update CODE_OF_CONDUCT to current version.,cupofcake92,MERGED,2022-04-15T14:59:00Z,2025-02-27T05:35:42Z,2022-04-15T17:21:42+00:00,0,1,https://github.com/nvm-sh/nvm/pull/2790
nvm-sh/nvm,3534,Update README.md,amebru,CLOSED,2025-02-26T20:12:41Z,2025-02-26T21:15:36Z,,,1,https://github.com/nvm-sh/nvm/pull/3534
nvm-sh/nvm,2817,Update README.md,ArdentDev,CLOSED,2022-05-22T01:37:59Z,2025-02-27T05:34:44Z,,,1,https://github.com/nvm-sh/nvm/pull/2817
nvm-sh/nvm,2260,[Fix] `install`: detect user shell and try shellrc file first,steelcowboy,CLOSED,2020-07-18T19:29:35Z,2025-02-25T21:49:48Z,,,1,https://github.com/nvm-sh/nvm/pull/2260
nvm-sh/nvm,2118,Copy system cert configs when installing new versions,squarebracket,CLOSED,2019-11-04T20:01:00Z,2025-02-25T21:49:20Z,,,1,https://github.com/nvm-sh/nvm/pull/2118
nvm-sh/nvm,2511,Update .*rc file for all shells,RCMainak,CLOSED,2021-05-17T14:02:05Z,2025-02-25T21:48:40Z,,,1,https://github.com/nvm-sh/nvm/pull/2511
nvm-sh/nvm,3532,[spam],ghost,CLOSED,2025-02-24T00:57:50Z,2025-02-24T18:54:41Z,,,1,https://github.com/nvm-sh/nvm/pull/3532
nvm-sh/nvm,3134,Update table of contents in Readme.md,Andr7st,CLOSED,2023-06-17T09:32:35Z,2025-02-25T21:47:21Z,,,1,https://github.com/nvm-sh/nvm/pull/3134
nvm-sh/nvm,1259,[Tests] `nvm exec`/`nvm run`: add `--silent` tests,jumbosushi,MERGED,2016-10-11T02:37:30Z,2025-02-14T19:32:33Z,2025-02-04T17:31:51+00:00,3038,1,https://github.com/nvm-sh/nvm/pull/1259
nvm-sh/nvm,3348,"converted tree path to canonical form for case-insensitive comparison, attempt to solve issue #1049",jahir-raihan,CLOSED,2024-05-09T10:25:54Z,2025-02-06T23:45:03Z,,,1,https://github.com/nvm-sh/nvm/pull/3348
nvm-sh/nvm,3467,[Fix] `install.sh`: fix failing install tests from #3458,menaechmi,MERGED,2024-11-12T19:05:17Z,2025-02-07T21:23:54Z,2024-11-12T22:03:34+00:00,0,1,https://github.com/nvm-sh/nvm/pull/3467
nvm-sh/nvm,2691,[readme]: clarify that lts/* points to the active LTS,paulirish,CLOSED,2021-12-16T21:10:35Z,2025-02-06T23:44:34Z,,,1,https://github.com/nvm-sh/nvm/pull/2691
nvm-sh/nvm,2569,Bugfix: bash_completion configuration line is not append if the PROFILE variable is set to /etc/bashrc (which is a valid bashrc file).,tcladet,CLOSED,2021-08-27T17:15:21Z,2025-02-06T23:44:08Z,,,1,https://github.com/nvm-sh/nvm/pull/2569
nvm-sh/nvm,3469,[readme] remove `avn` from readme,andrew-chang-dewitt,MERGED,2024-11-13T20:42:23Z,2025-02-06T23:42:07Z,2025-02-03T19:47:47+00:00,81,1,https://github.com/nvm-sh/nvm/pull/3469
nvm-sh/nvm,3523,[spam],ZakesGit,CLOSED,2025-02-05T19:22:53Z,2025-02-05T20:48:34Z,,,1,https://github.com/nvm-sh/nvm/pull/3523
nvm-sh/nvm,3479,[readme] fix `--no-use` example,jeremygau,MERGED,2024-11-28T19:38:34Z,2025-02-04T19:11:55Z,2025-02-04T06:32:43+00:00,67,1,https://github.com/nvm-sh/nvm/pull/3479
nvm-sh/nvm,3476,[Tests] migrate `installation_iojs` test suite to GitHub Actions,jwagantall,MERGED,2024-11-21T23:25:12Z,2025-02-04T05:42:31Z,2025-02-04T05:42:30+00:00,74,1,https://github.com/nvm-sh/nvm/pull/3476
nvm-sh/nvm,3470,[Tests] Migrate slow test suite from Travis CI,jwagantall,MERGED,2024-11-15T00:11:40Z,2025-02-04T05:15:08Z,2025-02-04T05:15:07+00:00,81,1,https://github.com/nvm-sh/nvm/pull/3470
nvm-sh/nvm,3507,📝 update copyright notice,ctcpip,MERGED,2025-01-10T20:42:01Z,2025-02-04T03:04:34Z,2025-02-04T03:04:34+00:00,24,1,https://github.com/nvm-sh/nvm/pull/3507
nvm-sh/nvm,2670,[readme] note zsh-nvm's AUTO_USE option,gimbo,MERGED,2021-12-01T14:57:32Z,2025-02-04T01:48:55Z,2025-02-04T01:48:55+00:00,1160,1,https://github.com/nvm-sh/nvm/pull/2670
nvm-sh/nvm,3052,[readme] add note about reloading zshrc after editing,lanzoninicola,MERGED,2023-03-09T12:46:01Z,2025-02-03T22:20:23Z,2025-02-03T22:20:23+00:00,697,1,https://github.com/nvm-sh/nvm/pull/3052
nvm-sh/nvm,2241,[readme] Update shell profile file install notes,asadakbar,MERGED,2020-06-20T00:39:40Z,2025-02-03T21:49:38Z,2025-02-03T21:49:38+00:00,1689,1,https://github.com/nvm-sh/nvm/pull/2241
nvm-sh/nvm,2318,[readme] add docker tips,cdaringe,MERGED,2020-10-11T18:19:33Z,2025-02-03T20:13:27Z,2025-02-03T20:13:26+00:00,1576,1,https://github.com/nvm-sh/nvm/pull/2318
nvm-sh/nvm,1542,Update README.md - usage with Docker,ORESoftware,CLOSED,2017-06-01T18:30:08Z,2025-02-03T18:13:02Z,,,1,https://github.com/nvm-sh/nvm/pull/1542
nvm-sh/nvm,2577,feat: tests to run on GitHub Actions (#2576),ShaileshKumar007,CLOSED,2021-09-02T10:00:54Z,2025-02-03T18:11:48Z,,,1,https://github.com/nvm-sh/nvm/pull/2577
nvm-sh/nvm,3231,[readme]: removing cdnvm command in readme for bashrc file,hasham7861,CLOSED,2023-11-17T01:01:26Z,2025-02-03T17:46:52Z,,,1,https://github.com/nvm-sh/nvm/pull/3231
nvm-sh/nvm,2494,Update README.md,Calin-Cosma,CLOSED,2021-04-20T09:06:30Z,2025-02-03T17:40:55Z,,,1,https://github.com/nvm-sh/nvm/pull/2494
nvm-sh/nvm,1657,update README.md,ORESoftware,CLOSED,2017-11-07T18:30:51Z,2025-02-03T17:34:01Z,,,1,https://github.com/nvm-sh/nvm/pull/1657
nvm-sh/nvm,2032,Update Linux and Mac installation notes,frmbelz,CLOSED,2019-04-22T18:24:03Z,2025-02-03T15:27:43Z,,,1,https://github.com/nvm-sh/nvm/pull/2032
nvm-sh/nvm,3242,[readme] update M1 to “Apple Silicon” because of M2 and M3; fix typos,EchoEllet,MERGED,2023-12-01T02:57:37Z,2025-02-03T07:30:50Z,2023-12-05T04:46:14+00:00,4,1,https://github.com/nvm-sh/nvm/pull/3242
nvm-sh/nvm,1846,clone depth,ORESoftware,CLOSED,2018-06-22T07:13:42Z,2025-02-03T06:25:38Z,,,1,https://github.com/nvm-sh/nvm/pull/1846
nvm-sh/nvm,3199,"[Dockerfile] Remove apt src disabling, no longer needed",PeterDaveHello,MERGED,2023-09-19T12:13:33Z,2025-02-03T05:04:02Z,2023-09-20T05:00:04+00:00,0,1,https://github.com/nvm-sh/nvm/pull/3199
nvm-sh/nvm,3212,[Fix] `nvm_get_arch`: proper value for alpine linux,asolopovas,MERGED,2023-09-30T22:54:45Z,2025-02-03T05:02:55Z,2023-11-02T03:14:55+00:00,32,1,https://github.com/nvm-sh/nvm/pull/3212
nvm-sh/nvm,3215,[readme] missing parenthesis,Cadienvan,MERGED,2023-10-06T00:36:57Z,2025-02-03T05:02:02Z,2023-10-09T22:34:00+00:00,3,1,https://github.com/nvm-sh/nvm/pull/3215
nvm-sh/nvm,3217,[Tests] fix filename typo ,JadeFlute0127,MERGED,2023-10-09T07:35:23Z,2025-02-03T05:01:21Z,2023-10-09T21:51:07+00:00,0,1,https://github.com/nvm-sh/nvm/pull/3217
nvm-sh/nvm,3221,[readme] add section on bare `nvm install`,justindhillon,MERGED,2023-10-23T17:31:32Z,2025-02-03T05:00:01Z,2023-10-23T19:04:46+00:00,0,1,https://github.com/nvm-sh/nvm/pull/3221
nvm-sh/nvm,3222,[readme] rearrange install args,chrismeyers,MERGED,2023-10-24T03:56:26Z,2025-02-03T04:58:29Z,2023-12-05T05:14:43+00:00,42,1,https://github.com/nvm-sh/nvm/pull/3222
nvm-sh/nvm,3230,[readme] fix level of headings,haocheng6,MERGED,2023-11-12T13:21:05Z,2025-02-03T04:57:25Z,2023-12-05T00:32:20+00:00,22,1,https://github.com/nvm-sh/nvm/pull/3230
nvm-sh/nvm,3286,[readme] Fix uninstall instructions,huyz,MERGED,2024-02-13T11:40:15Z,2025-02-03T04:54:51Z,2024-02-24T17:27:44+00:00,11,1,https://github.com/nvm-sh/nvm/pull/3286
nvm-sh/nvm,3267,[Docs] add `nvm unload` to uninstall nvm instructions,jbidad,MERGED,2024-01-18T08:37:19Z,2025-02-03T04:55:27Z,2024-01-20T21:56:38+00:00,2,1,https://github.com/nvm-sh/nvm/pull/3267
nvm-sh/nvm,3295,Fix typo in WSL section of README,JParisFerrer,MERGED,2024-02-18T00:41:39Z,2025-02-03T04:53:57Z,2024-02-18T03:31:20+00:00,0,1,https://github.com/nvm-sh/nvm/pull/3295
nvm-sh/nvm,3299,[actions] update action versions to use node 20,boidolr,MERGED,2024-02-18T21:03:01Z,2025-02-03T04:52:58Z,2024-02-19T21:36:31+00:00,1,1,https://github.com/nvm-sh/nvm/pull/3299
nvm-sh/nvm,3380,Auth support for NVM_AUTH_HEADER env var,dwelch2344,MERGED,2024-06-21T14:56:11Z,2025-02-03T04:51:30Z,2024-07-26T21:38:41+00:00,35,1,https://github.com/nvm-sh/nvm/pull/3380
nvm-sh/nvm,3394,[patch] Fix issue where zsh global aliases break nvm help,AllySummers,MERGED,2024-07-25T18:41:50Z,2025-02-03T04:50:37Z,2024-07-26T23:06:14+00:00,1,1,https://github.com/nvm-sh/nvm/pull/3394
hacksider/Deep-Live-Cam,1777,Keep GFPGAN on ANE: widen scalar Gather indices for CoreML EP,maxwbuckley,MERGED,2026-04-22T12:02:51Z,2026-04-22T14:17:34Z,2026-04-22T14:17:34+00:00,0,1,https://github.com/hacksider/Deep-Live-Cam/pull/1777
hacksider/Deep-Live-Cam,1741,Fix crash when image paths contain non-ASCII characters,HuHguZ,CLOSED,2026-04-06T13:14:06Z,2026-04-23T15:01:47Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1741
hacksider/Deep-Live-Cam,1775,"Apple Silicon + Windows CUDA perf: 4-5x FPS, wider capture, platform routing",maxwbuckley,MERGED,2026-04-22T09:09:09Z,2026-04-22T10:38:39Z,2026-04-22T10:38:32+00:00,0,1,https://github.com/hacksider/Deep-Live-Cam/pull/1775
hacksider/Deep-Live-Cam,1776,Paste-back: O(crop_area) compositing + uint8 cv2 SIMD blend,maxwbuckley,MERGED,2026-04-22T11:35:54Z,2026-04-22T14:15:26Z,2026-04-22T14:14:45+00:00,0,1,https://github.com/hacksider/Deep-Live-Cam/pull/1776
hacksider/Deep-Live-Cam,1738,fix: recover from CUDA BFCArena OOM instead of failing every frame,yetval,CLOSED,2026-04-05T19:49:56Z,2026-04-20T07:47:26Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1738
hacksider/Deep-Live-Cam,1683,refactor(globals): add named constants for magic numbers,laurigates,CLOSED,2026-02-23T12:39:42Z,2026-04-19T15:07:42Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1683
hacksider/Deep-Live-Cam,1685,"refactor(face-swapper): extract pair-building helpers, reduce nesting",laurigates,CLOSED,2026-02-23T12:40:22Z,2026-04-19T15:08:14Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1685
hacksider/Deep-Live-Cam,1681,perf: use cached face detection in map-faces live mode,laurigates,CLOSED,2026-02-22T19:29:51Z,2026-04-19T15:07:41Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1681
hacksider/Deep-Live-Cam,1682,"fix(security): remove SSL bypass, log silent errors, add checksum validation",laurigates,CLOSED,2026-02-23T12:39:32Z,2026-04-19T15:07:41Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1682
hacksider/Deep-Live-Cam,1684,refactor: extract process_frames_io helper for frame read/write loop,laurigates,CLOSED,2026-02-23T12:39:52Z,2026-04-19T15:07:42Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1684
hacksider/Deep-Live-Cam,1675,perf: add NumPy Apple Accelerate BLAS detection on startup,laurigates,CLOSED,2026-02-22T19:07:29Z,2026-04-19T15:07:40Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1675
hacksider/Deep-Live-Cam,1677,perf(face-swapper): add warmup inference call after CoreML model load,laurigates,CLOSED,2026-02-22T19:08:15Z,2026-04-19T15:07:40Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1677
hacksider/Deep-Live-Cam,1676,perf(face-enhancer): increase semaphore count and skip redundant face detection,laurigates,CLOSED,2026-02-22T19:07:36Z,2026-04-19T15:07:40Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1676
hacksider/Deep-Live-Cam,1673,perf(processors): remove unnecessary frame copy in post-processing,laurigates,CLOSED,2026-02-22T19:06:14Z,2026-04-19T15:07:39Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1673
hacksider/Deep-Live-Cam,1674,feat(face-analyser): add runtime det_size switching for Apple Silicon,laurigates,CLOSED,2026-02-22T19:06:56Z,2026-04-19T15:07:39Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1674
hacksider/Deep-Live-Cam,1672,perf(face-swapper): use double-check locking to reduce lock contention,laurigates,CLOSED,2026-02-22T19:04:36Z,2026-04-19T15:07:38Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1672
hacksider/Deep-Live-Cam,1666,feat: add built-in virtual camera output for live webcam preview,laurigates,CLOSED,2026-02-22T17:33:36Z,2026-04-19T15:07:37Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1666
hacksider/Deep-Live-Cam,1667,fix(core): correct macOS memory limit from exabytes to gigabytes,laurigates,CLOSED,2026-02-22T17:34:49Z,2026-04-19T15:07:37Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1667
hacksider/Deep-Live-Cam,1657,fix(core): restrict setrlimit to Linux only,laurigates,CLOSED,2026-02-22T09:41:16Z,2026-04-19T15:07:36Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1657
hacksider/Deep-Live-Cam,1668,fix(face-swapper): use thread-local storage for frame interpolation state,laurigates,CLOSED,2026-02-22T17:35:37Z,2026-04-19T15:07:38Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1668
hacksider/Deep-Live-Cam,1661,fix(utilities): require dot prefix in has_image_extension checks,laurigates,CLOSED,2026-02-22T15:07:46Z,2026-04-19T15:07:36Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1661
hacksider/Deep-Live-Cam,1655,fix(threading): protect source_target_map with lock,laurigates,CLOSED,2026-02-22T09:40:13Z,2026-04-19T15:07:35Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1655
hacksider/Deep-Live-Cam,1617,Optimize macos frame rate 14631050807658318954,itsgiddd,CLOSED,2026-01-05T01:57:35Z,2026-04-19T12:09:05Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1617
hacksider/Deep-Live-Cam,1656,perf(face-swapper): optimize CoreML session configuration,laurigates,CLOSED,2026-02-22T09:40:36Z,2026-04-19T15:07:35Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1656
hacksider/Deep-Live-Cam,1709,Clarify README description about face swap,krataratha,CLOSED,2026-03-28T07:53:10Z,2026-04-19T12:08:12Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1709
hacksider/Deep-Live-Cam,1588,"feat: Overhaul UI with Theme Toggle, Tooltips, and Layout Adjustments",Pr3zLy,CLOSED,2025-11-21T21:21:31Z,2026-04-19T12:08:52Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1588
hacksider/Deep-Live-Cam,1737,fix: unify face swapper model path selection,Gujiassh,CLOSED,2026-04-05T18:33:45Z,2026-04-15T06:09:29Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1737
hacksider/Deep-Live-Cam,1720,Fix macOS SIGSEGV crash in live webcam mode (tkinter thread-safety),llulioscesar,CLOSED,2026-03-30T13:39:18Z,2026-04-19T12:04:43Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1720
hacksider/Deep-Live-Cam,1751,fix(face-mask): guard create_face_mask against None frame,Gujiassh,MERGED,2026-04-12T05:20:06Z,2026-04-15T06:13:18Z,2026-04-15T06:13:18+00:00,3,1,https://github.com/hacksider/Deep-Live-Cam/pull/1751
hacksider/Deep-Live-Cam,1760,Fix formatting of virtual environment reinstallation note,De-Silva-Madhushankha,CLOSED,2026-04-14T12:23:17Z,2026-04-14T14:15:41Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1760
hacksider/Deep-Live-Cam,1746,Apple Silicon performance: 1.5 → 10+ FPS (zero quality loss),maxwbuckley,MERGED,2026-04-09T12:28:40Z,2026-04-14T17:28:02Z,2026-04-14T17:25:51+00:00,5,1,https://github.com/hacksider/Deep-Live-Cam/pull/1746
hacksider/Deep-Live-Cam,1707,"Switch to FP32 model by default, add run script",rohanrathi99,MERGED,2026-03-27T12:03:35Z,2026-04-05T15:19:17Z,2026-04-05T15:19:17+00:00,9,1,https://github.com/hacksider/Deep-Live-Cam/pull/1707
hacksider/Deep-Live-Cam,1722,fix(face-enhancer): add missing process_frame_v2 method,mvanhorn,MERGED,2026-03-31T06:50:05Z,2026-04-07T05:04:15Z,2026-04-05T15:16:52+00:00,5,1,https://github.com/hacksider/Deep-Live-Cam/pull/1722
hacksider/Deep-Live-Cam,1733,added function to preload runtime DLLs needed by CUDA/TensorRT-enable…,Abhishek3670,CLOSED,2026-04-03T10:19:36Z,2026-04-03T20:24:56Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1733
hacksider/Deep-Live-Cam,1731,docs: fix inconsistent Python version references in macOS/Linux setup (fixes #1632),JiayuuWang,MERGED,2026-04-03T02:34:09Z,2026-04-05T15:16:20Z,2026-04-05T15:16:20+00:00,2,1,https://github.com/hacksider/Deep-Live-Cam/pull/1731
hacksider/Deep-Live-Cam,1732,Fix CUDA VRAM exhaustion during video processing,yetval,MERGED,2026-04-03T02:59:58Z,2026-04-05T15:15:39Z,2026-04-05T15:15:39+00:00,2,1,https://github.com/hacksider/Deep-Live-Cam/pull/1732
hacksider/Deep-Live-Cam,1710,AMD GPU (DirectML) Optimization for Live Mode,ozp3,MERGED,2026-03-28T10:19:35Z,2026-04-01T15:30:01Z,2026-04-01T14:29:43+00:00,4,1,https://github.com/hacksider/Deep-Live-Cam/pull/1710
hacksider/Deep-Live-Cam,1725,Fix missing video output reporting and encoding flow,jhihweijhan,MERGED,2026-04-01T07:23:05Z,2026-04-01T15:14:23Z,2026-04-01T15:14:22+00:00,0,1,https://github.com/hacksider/Deep-Live-Cam/pull/1725
hacksider/Deep-Live-Cam,1718,docs: fix setup instructions and required models,kuroi17,CLOSED,2026-03-30T10:10:25Z,2026-04-01T15:12:56Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1718
hacksider/Deep-Live-Cam,1583,Thêm hướng dẫn triển khai Deep-Live-Cam trên MacBook (Tiếng Việt),bungphe,CLOSED,2025-11-14T14:54:16Z,2026-03-10T21:33:53Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1583
hacksider/Deep-Live-Cam,1702,"Update: MacOS optimizations, Natural Look enhancements, and 480p config",baku01,CLOSED,2026-03-25T14:17:09Z,2026-03-25T14:24:26Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1702
hacksider/Deep-Live-Cam,1582,Claude/incomplete description 011 c uz9e nk kr qu8 h zaqe bn ro,bungphe,CLOSED,2025-11-14T14:38:46Z,2026-03-10T21:33:52Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1582
hacksider/Deep-Live-Cam,1236,Fix: Safe camera detection for macOS (M1/M2) to prevent OpenCV AVX/th…,brynwhyman,CLOSED,2025-05-08T08:45:47Z,2026-03-17T22:47:54Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1236
hacksider/Deep-Live-Cam,1579,Fix nopgadget's NewSwap PR,ZardashtKaya,CLOSED,2025-11-12T17:51:53Z,2026-03-10T21:33:52Z,,,1,https://github.com/hacksider/Deep-Live-Cam/pull/1579
